Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Winchmore 2 Ews,42899,H31772,-43.78916,171.79029,164,H,Niwa
Winchmore Ews,4764,H31883,-43.79346,171.79512,160,H,Niwa/Agresearch
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Form_DLY (Extended)
(Note that non standard row charges apply. For details search the help on "fdly").
Station,Day(Local_Date),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tmean(C),Tmax(C),Tmin(C),Tgmin(C),VapPress(hPa),ET05(C),ET10(C),ET20(C),ET50(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2),SoilM(%)
4764,20150728:0000,9,12.9,204,3.6,8.2,12.7,3.9,-1.0,7.9,-,6.8,-,-,-,999.5,-,-,4.45,28.5
4764,20150729:0000,187,12.6,209,0.4,4.0,10.1,-1.9,-6.1,6.5,-,6.0,-,-,-,1015.1,-,-,7.44,30.1
4764,20150730:0000,70,5.3,171,0.0,2.1,9.2,-3.4,-7.1,5.4,-,4.3,-,-,-,1023.2,-,-,8.01,29.7
4764,20150731:0000,321,10.0,278,0.0,5.7,15.5,-1.6,-4.7,6.3,-,4.2,-,-,-,1015.4,-,-,7.65,29.5
4764,20150801:0000,350,10.8,190,0.0,8.3,12.1,4.1,4.5,8.3,-,5.9,-,-,-,1014.6,-,-,2.03,29.3
4764,20150802:0000,333,15.2,254,0.0,8.4,14.5,3.0,2.9,7.7,-,6.7,-,-,-,1013.4,-,-,6.65,29.1
4764,20150803:0000,333,15.8,314,0.2,10.7,20.0,2.9,-1.1,9.1,-,7.3,-,-,-,1004.3,-,-,7.16,28.9
4764,20150804:0000,330,23.6,473,0.0,10.0,15.6,0.0,-3.6,7.5,-,7.5,-,-,-,1000.9,-,-,6.08,28.8
4764,20150805:0000,17,8.2,234,0.0,4.1,11.8,-2.1,-8.4,5.8,-,5.4,-,-,-,1011.1,-,-,8.92,28.6
4764,20150806:0000,282,5.7,136,0.0,4.2,12.7,-2.9,-6.3,4.9,-,4.7,-,-,-,995.1,-,-,8.27,28.5
4764,20150807:0000,32,9.9,227,1.2,4.1,10.0,-1.2,-0.5,7.1,-,5.8,-,-,-,986.5,-,-,6.70,28.4
4764,20150808:0000,240,8.6,186,22.2,1.9,7.8,-2.6,-7.2,5.9,-,4.3,-,-,-,999.3,-,-,9.07,29.8
4764,20150809:0000,215,10.4,168,0.4,0.3,5.3,-4.6,-9.3,5.2,-,3.2,-,-,-,1013.6,-,-,6.85,31.8
4764,20150810:0000,223,6.3,130,0.6,1.0,7.8,-3.5,-7.1,5.2,-,3.4,-,-,-,1021.2,-,-,9.22,32.8
4764,20150811:0000,314,5.1,182,0.0,1.0,8.5,-3.9,-6.6,5.3,-,3.1,-,-,-,1022.9,-,-,9.62,31.6
4764,20150812:0000,105,5.8,160,0.0,1.5,6.3,-2.6,-5.6,6.0,-,3.5,-,-,-,1020.0,-,-,5.44,30.9
4764,20150813:0000,84,9.2,219,0.0,4.3,11.7,-3.4,-6.3,7.2,-,4.2,-,-,-,1013.9,-,-,8.37,30.6
4764,20150814:0000,47,10.2,352,0.0,7.6,10.4,4.7,4.5,9.1,-,5.8,-,-,-,1005.6,-,-,2.76,30.3
4764,20150815:0000,61,7.6,136,4.2,7.7,10.2,4.9,4.5,10.2,-,6.9,-,-,-,1008.2,-,-,2.74,30.2
4764,20150816:0000,217,11.5,284,10.0,5.5,8.8,1.3,-2.6,8.3,-,7.4,-,-,-,1017.6,-,-,5.89,33.4
4764,20150817:0000,50,9.5,269,0.0,6.4,13.8,-1.4,-5.8,7.6,-,6.2,-,-,-,1014.0,-,-,10.79,31.5
4764,20150818:0000,333,17.2,461,0.0,11.0,16.6,5.3,-0.8,7.1,-,6.8,-,-,-,1007.4,-,-,6.13,30.8
4764,20150819:0000,244,5.7,149,0.0,7.6,13.6,3.2,-2.4,7.7,-,7.3,-,-,-,1006.0,-,-,9.89,30.3
4764,20150820:0000,213,8.7,156,0.0,5.0,11.6,-0.7,-7.6,6.1,-,6.8,-,-,-,1018.8,-,-,10.24,30.0
4764,20150821:0000,8,5.4,169,0.0,3.3,12.0,-3.8,-9.1,5.9,-,5.6,-,-,-,1026.9,-,-,11.46,29.7
4764,20150822:0000,51,4.2,140,0.0,3.6,12.5,-3.7,-8.3,6.4,-,5.5,-,-,-,1026.7,-,-,11.54,29.5
4764,20150823:0000,339,7.2,199,0.0,6.0,15.4,-2.6,-6.5,6.1,-,5.9,-,-,-,1021.6,-,-,11.83,29.3
4764,20150824:0000,349,12.7,243,0.0,7.7,16.0,1.1,-3.9,6.5,-,6.1,-,-,-,1012.5,-,-,6.69,29.1
4764,20150825:0000,182,7.9,188,3.2,4.0,7.3,-1.5,-5.9,7.2,-,6.3,-,-,-,1015.7,-,-,5.79,28.9
4764,20150826:0000,146,6.0,172,0.0,5.1,10.7,-1.0,-5.7,7.0,-,5.9,-,-,-,1026.6,-,-,8.67,29.0
4764,20150827:0000,42,7.7,208,0.0,5.4,13.1,-0.7,-6.1,7.2,-,6.2,-,-,-,1030.8,-,-,12.58,28.9
4764,20150828:0000,217,6.4,110,0.3,3.5,7.0,-1.5,-4.1,7.6,-,6.1,-,-,-,1027.3,-,-,3.07,28.9
4764,20150829:0000,51,7.2,168,0.5,6.9,15.8,0.3,-1.7,8.9,-,6.4,-,-,-,1016.2,-,-,3.99,28.9
4764,20150830:0000,234,6.2,156,0.6,5.1,8.8,-0.7,-2.4,8.8,-,6.3,-,-,-,1018.1,-,-,2.50,28.9
4764,20150831:0000,153,5.7,169,0.0,4.9,6.9,1.8,-0.8,8.3,-,7.2,-,-,-,1022.5,-,-,3.90,28.9
4764,20150901:0000,330,7.3,125,16.6,3.1,5.9,1.4,-0.6,7.5,-,6.4,-,-,-,1012.5,-,-,1.51,31.2
4764,20150902:0000,321,6.4,146,0.0,5.9,14.9,-0.6,-1.5,8.6,-,6.7,-,-,-,994.5,-,-,7.73,32.5
4764,20150903:0000,213,9.8,290,0.0,6.4,10.2,2.8,1.7,8.5,-,7.8,-,-,-,1003.2,-,-,9.38,31.4
4764,20150904:0000,11,11.8,237,0.0,5.2,10.1,-0.1,-2.7,6.6,-,6.9,-,-,-,1002.8,-,-,3.92,30.9
4764,20150905:0000,281,13.2,264,3.8,5.7,15.8,-0.9,-4.5,6.7,-,6.8,-,-,-,997.9,-,-,12.05,30.6
4764,20150906:0000,228,10.6,229,0.4,4.2,10.0,-1.0,-5.1,5.5,-,7.2,-,-,-,1003.7,-,-,14.50,31.0
4764,20150907:0000,219,8.2,183,0.0,3.6,9.7,-0.8,-5.5,5.4,-,6.7,-,-,-,1013.4,-,-,14.34,30.8
4764,20150908:0000,92,7.1,218,0.0,3.7,11.3,-3.7,-8.6,6.1,-,6.6,-,-,-,1016.6,-,-,15.43,30.5
4764,20150909:0000,327,11.3,260,0.0,6.8,14.0,-2.3,-5.4,7.6,-,7.3,-,-,-,1014.2,-,-,14.48,30.2
4764,20150910:0000,213,16.5,267,8.5,9.8,19.3,1.2,-2.1,8.5,-,8.9,-,-,-,1003.7,-,-,8.61,30.8
4764,20150911:0000,195,8.0,188,4.8,5.2,11.7,-1.5,-6.2,6.5,-,7.7,-,-,-,1011.2,-,-,9.85,32.2
4764,20150912:0000,210,7.5,231,2.6,5.8,12.4,0.0,-2.3,7.1,-,8.3,-,-,-,1017.1,-,-,16.05,32.6
4764,20150913:0000,153,8.0,220,0.0,7.6,13.5,1.4,-2.0,7.9,-,8.4,-,-,-,1020.6,-,-,10.64,31.6
4764,20150914:0000,36,7.9,224,0.0,7.4,13.6,3.6,3.7,8.3,-,9.4,-,-,-,1022.5,-,-,14.63,31.0
4764,20150915:0000,292,9.4,302,0.0,14.0,20.8,7.2,7.2,9.1,-,10.4,-,-,-,1012.0,-,-,10.03,30.5
4764,20150916:0000,1,11.1,351,0.0,13.5,19.9,8.5,3.8,7.9,-,10.6,-,-,-,1008.3,-,-,14.70,30.1
4764,20150917:0000,9,14.3,347,0.0,13.8,18.4,8.1,3.3,8.6,-,10.4,-,-,-,1004.8,-,-,8.62,29.6
4764,20150918:0000,232,11.5,269,5.6,9.6,14.9,4.0,2.6,8.9,-,10.3,-,-,-,1006.5,-,-,13.73,29.7
4764,20150919:0000,206,10.6,382,6.2,5.2,10.1,1.0,-0.3,6.3,-,9.8,-,-,-,1020.7,-,-,14.48,30.3
4764,20150920:0000,233,8.5,190,3.8,3.9,6.3,1.5,2.0,6.7,-,8.7,-,-,-,1025.4,-,-,4.85,32.5
4764,20150921:0000,123,5.6,127,0.0,3.1,9.0,-2.9,-7.5,6.0,-,8.6,-,-,-,1022.9,-,-,13.30,31.6
4764,20150922:0000,155,5.0,141,0.0,4.3,11.1,-4.0,-7.4,7.5,-,8.6,-,-,-,1014.1,-,-,14.68,31.1
4764,20150923:0000,149,7.2,243,1.1,7.6,10.0,5.2,6.3,10.2,-,9.8,-,-,-,1015.4,-,-,3.74,30.8
4764,20150924:0000,120,7.0,212,0.7,6.6,10.1,1.1,-2.9,9.1,-,10.1,-,-,-,1020.9,-,-,9.73,30.8
4764,20150925:0000,134,7.8,166,0.3,5.5,12.3,-1.0,-5.4,8.0,-,9.8,-,-,-,1018.5,-,-,16.72,30.6
4764,20150926:0000,236,6.7,162,1.1,6.0,10.5,3.4,2.6,8.3,-,10.2,-,-,-,1029.3,-,-,10.38,30.4
4764,20150927:0000,90,8.6,254,0.0,6.8,13.4,0.9,-1.7,8.1,-,10.3,-,-,-,1024.9,-,-,19.86,30.4
4764,20150928:0000,110,7.4,174,0.0,6.5,12.4,0.2,-5.0,8.3,-,9.9,-,-,-,1023.8,-,-,12.66,30.2
4764,20150929:0000,77,10.0,286,0.0,8.9,15.3,4.8,2.5,8.6,-,10.4,-,-,-,1029.5,-,-,15.53,29.9
4764,20150930:0000,42,8.3,280,0.0,9.3,17.5,1.6,-1.6,8.8,-,10.9,-,-,-,1025.7,-,-,19.23,29.5
4764,20151001:0000,356,12.6,355,0.0,12.8,19.6,5.6,0.2,8.9,-,11.7,-,-,-,1014.0,-,-,16.89,29.1
4764,20151002:0000,342,12.6,322,0.0,11.0,19.4,1.0,-2.7,7.9,-,11.5,-,-,-,1005.0,-,-,19.52,28.7
4764,20151003:0000,40,10.2,306,0.0,12.9,20.8,4.4,-2.2,9.2,-,12.3,-,-,-,1008.0,-,-,20.22,28.1
4764,20151004:0000,329,24.0,597,0.0,15.8,24.0,9.9,7.6,7.8,-,12.4,-,-,-,996.2,-,-,13.88,27.5
4764,20151005:0000,32,11.4,359,0.0,9.3,14.7,4.1,0.4,6.3,-,11.7,-,-,-,1010.1,-,-,19.67,26.9
4764,20151006:0000,355,13.0,349,0.0,18.4,27.4,8.8,7.2,7.7,-,12.7,-,-,-,1014.4,-,-,19.06,26.3
4764,20151007:0000,358,23.4,664,0.0,19.2,25.0,11.3,9.3,7.6,-,13.7,-,-,-,1010.4,-,-,18.73,25.5
4764,20151008:0000,191,9.4,221,0.0,8.3,13.1,2.4,-4.9,7.2,-,12.8,-,-,-,1020.2,-,-,19.05,24.9
4764,20151009:0000,61,8.5,260,0.0,8.3,18.2,-1.0,-6.1,7.7,-,12.1,-,-,-,1022.0,-,-,22.23,24.4
4764,20151010:0000,39,12.1,313,0.0,10.1,16.4,3.1,-1.5,8.6,-,12.6,-,-,-,1017.5,-,-,22.01,23.8
4764,20151011:0000,356,10.8,352,0.0,15.6,25.0,7.7,4.8,7.4,-,13.5,-,-,-,1012.2,-,-,22.70,23.1
4764,20151012:0000,326,14.8,458,0.0,14.8,22.2,5.5,2.1,8.7,-,13.2,-,-,-,1007.6,-,-,12.79,22.3
4764,20151013:0000,142,8.4,226,0.0,8.8,13.8,4.6,1.7,9.2,-,12.7,-,-,-,1010.1,-,-,14.32,21.9
4764,20151014:0000,81,7.6,269,0.0,10.0,18.1,3.6,0.1,9.0,-,13.3,-,-,-,1017.4,-,-,20.34,21.5
4764,20151015:0000,63,10.4,293,0.0,10.1,17.4,4.1,-1.1,10.1,-,13.4,-,-,-,1020.1,-,-,22.22,21.0
4764,20151016:0000,311,17.6,359,0.0,14.6,24.9,2.7,-0.7,8.6,-,14.0,-,-,-,1013.0,-,-,19.54,20.4
4764,20151017:0000,4,17.9,390,0.9,10.4,19.1,6.0,6.0,9.4,-,13.2,-,-,-,1015.4,-,-,7.12,20.0
4764,20151018:0000,303,18.3,431,0.5,13.6,22.4,5.2,5.2,7.8,-,13.8,-,-,-,1004.4,-,-,24.38,20.0
4764,20151019:0000,237,13.2,263,0.0,10.0,19.3,3.0,-0.8,7.1,-,14.0,-,-,-,1010.1,-,-,22.95,19.6
4764,20151020:0000,336,13.1,310,0.0,12.1,22.4,1.8,-3.1,7.9,-,14.1,-,-,-,1012.4,-,-,23.96,18.8
4764,20151021:0000,345,18.6,501,0.0,16.7,22.8,10.2,7.8,7.9,-,14.0,-,-,-,1001.5,-,-,16.22,18.1
4764,20151022:0000,191,12.6,314,0.0,9.7,20.0,5.3,4.0,8.9,-,13.7,-,-,-,1007.5,-,-,15.95,17.8
4764,20151023:0000,214,7.4,207,0.0,8.8,14.0,2.8,-1.0,9.1,-,13.5,-,-,-,1007.5,-,-,17.41,17.4
4764,20151024:0000,42,10.4,309,0.0,10.3,16.5,6.0,6.2,9.6,-,14.0,-,-,-,1012.2,-,-,21.62,17.1
4764,20151025:0000,138,10.8,295,0.0,9.5,15.2,6.0,0.8,7.6,-,13.1,-,-,-,1015.8,-,-,10.53,16.7
4764,20151026:0000,360,9.2,271,0.0,12.3,23.1,-0.2,-2.7,7.5,-,13.9,-,-,-,1010.2,-,-,23.59,16.4
4764,20151027:0000,216,11.9,236,3.6,8.1,16.0,5.4,5.8,8.8,-,13.6,-,-,-,1018.1,-,-,7.32,16.7
4764,20151028:0000,24,5.8,169,0.0,9.1,14.7,4.3,4.0,9.9,-,13.3,-,-,-,1012.4,-,-,13.52,17.1
4764,20151029:0000,171,8.6,163,4.6,6.9,9.5,3.7,4.5,8.9,-,12.8,-,-,-,1009.5,-,-,5.49,17.6
4764,20151030:0000,106,6.5,141,0.0,7.5,13.9,1.4,-1.3,7.5,-,13.5,-,-,-,1013.5,-,-,23.76,18.6
4764,20151031:0000,138,7.6,230,0.0,8.6,15.5,-0.3,-5.4,8.1,-,14.1,-,-,-,1014.2,-,-,26.83,18.1
4764,20151101:0000,95,9.6,272,0.0,11.6,18.7,3.4,-2.3,9.8,-,15.1,-,-,-,1019.0,-,-,27.25,17.6
4764,20151102:0000,354,13.7,332,0.0,14.5,24.5,6.3,6.7,8.8,-,16.6,-,-,-,1010.6,-,-,28.01,17.0
4764,20151103:0000,332,17.8,401,2.4,10.3,17.7,3.5,4.3,7.9,-,14.2,-,-,-,1006.3,-,-,8.45,16.5
4764,20151104:0000,220,9.4,170,2.0,5.0,8.8,-0.3,-5.6,7.3,-,12.6,-,-,-,1019.0,-,-,10.25,16.8
4764,20151105:0000,75,6.8,197,0.0,7.2,16.3,-2.0,-7.6,6.9,-,13.1,-,-,-,1021.4,-,-,28.41,16.7
4764,20151106:0000,34,8.6,238,0.0,9.0,16.7,-0.1,-4.2,9.5,-,14.1,-,-,-,1018.0,-,-,21.77,16.4
4764,20151107:0000,57,7.6,178,0.0,10.3,15.4,5.3,7.2,11.4,-,15.5,-,-,-,1009.5,-,-,16.49,16.1
4764,20151108:0000,143,8.2,149,0.6,12.6,19.5,7.9,8.2,12.6,-,16.3,-,-,-,1006.6,-,-,18.36,15.9
4764,20151109:0000,140,6.6,169,0.0,12.2,18.5,8.0,3.2,12.5,-,15.9,-,-,-,1012.2,-,-,15.21,15.7
4764,20151110:0000,214,8.2,280,0.0,15.9,25.6,8.8,8.4,14.3,-,17.7,-,-,-,1005.1,-,-,25.79,15.3
4764,20151111:0000,190,8.4,242,2.9,9.0,13.2,5.2,5.2,9.8,-,16.0,-,-,-,1013.6,-,-,7.86,15.0
4764,20151112:0000,245,11.3,204,0.3,7.2,12.4,1.6,-2.4,8.0,-,14.7,-,-,-,1026.9,-,-,19.41,15.0
4764,20151113:0000,85,10.2,242,0.0,9.2,16.0,4.8,3.3,7.9,-,16.1,-,-,-,1026.8,-,-,29.11,14.9
4764,20151114:0000,2,11.2,386,0.0,11.1,18.2,4.5,4.1,7.7,-,14.4,-,-,-,1009.3,-,-,9.27,14.6
4764,20151115:0000,151,10.5,219,1.4,8.4,13.2,4.5,1.9,8.2,-,14.1,-,-,-,1011.2,-,-,12.16,14.5
4764,20151116:0000,75,8.0,200,0.0,9.5,19.0,-1.9,-6.8,8.1,-,15.2,-,-,-,1007.7,-,-,30.71,14.4
4764,20151117:0000,162,10.1,296,0.0,10.1,16.8,5.8,1.9,9.4,-,15.0,-,-,-,1004.2,-,-,12.43,14.2
4764,20151118:0000,142,10.1,202,0.4,7.9,13.5,4.6,3.8,7.2,-,15.4,-,-,-,1016.4,-,-,23.50,14.0
4764,20151119:0000,330,13.4,381,0.0,10.0,17.4,-0.2,-7.0,7.8,-,15.2,-,-,-,1016.1,-,-,28.74,13.7
4764,20151120:0000,358,15.3,387,0.0,17.6,24.5,9.9,1.6,7.9,-,17.0,-,-,-,997.0,-,-,24.24,13.4
4764,20151121:0000,65,10.5,266,0.0,12.1,18.7,7.1,0.9,10.7,-,16.8,-,-,-,997.6,-,-,24.28,12.9
4764,20151122:0000,162,11.8,300,0.0,11.1,17.6,3.8,-1.6,8.8,-,16.6,-,-,-,999.0,-,-,24.71,12.5
4764,20151123:0000,1,15.5,431,0.0,14.4,22.6,2.0,-3.7,8.0,-,17.2,-,-,-,1006.0,-,-,31.13,12.2
4764,20151124:0000,328,17.1,574,0.0,19.0,25.5,11.8,8.2,9.5,-,18.3,-,-,-,1005.1,-,-,30.74,11.8
4764,20151125:0000,356,11.9,364,0.0,20.2,27.8,13.4,10.2,10.6,-,19.9,-,-,-,1010.1,-,-,29.57,11.4
4764,20151126:0000,353,16.2,476,0.0,19.6,27.3,13.2,9.4,9.0,-,20.1,-,-,-,1007.8,-,-,26.96,11.0
4764,20151127:0000,342,22.3,489,2.6,15.6,25.1,6.1,-1.3,11.5,-,18.4,-,-,-,999.6,-,-,10.79,10.9
4764,20151128:0000,321,16.1,393,0.0,13.8,23.2,5.1,-1.9,7.5,-,17.2,-,-,-,1005.5,-,-,31.83,10.8
4764,20151129:0000,93,10.1,327,0.0,10.5,14.7,6.8,5.8,8.8,-,16.6,-,-,-,1021.3,-,-,17.78,10.8
4764,20151130:0000,110,9.1,292,0.0,12.7,20.7,2.5,0.3,11.1,-,17.2,-,-,-,1026.8,-,-,27.48,10.7
4764,20151201:0000,324,14.0,417,0.0,17.4,24.6,10.0,11.3,14.0,-,19.4,-,-,-,1021.6,-,-,22.97,10.5
4764,20151202:0000,344,15.6,385,0.0,23.0,30.6,15.0,10.3,13.6,-,21.4,-,-,-,1016.4,-,-,28.89,10.3
4764,20151203:0000,11,17.4,499,3.0,17.7,24.7,7.9,8.8,11.9,-,19.3,-,-,-,1010.7,-,-,9.87,10.1
4764,20151204:0000,43,10.8,278,0.0,14.8,25.1,4.6,-1.0,10.4,-,18.6,-,-,-,1013.4,-,-,31.77,10.1
4764,20151205:0000,151,12.6,212,4.5,14.6,24.8,7.0,4.5,10.4,-,18.3,-,-,-,1007.9,-,-,16.77,10.1
4764,20151206:0000,41,8.6,257,6.1,9.5,15.0,5.0,3.8,9.0,-,16.8,-,-,-,1011.8,-,-,23.71,14.6
4764,20151207:0000,156,12.3,244,0.4,10.2,18.0,3.5,-0.6,9.3,-,17.1,-,-,-,1007.7,-,-,23.69,14.7
4764,20151208:0000,148,9.6,250,0.0,11.8,20.3,3.7,-1.1,9.0,-,17.9,-,-,-,1011.3,-,-,30.37,14.2
4764,20151209:0000,99,10.2,259,2.0,12.1,18.6,7.8,8.3,11.2,-,18.0,-,-,-,1015.7,-,-,24.04,13.7
4764,20151210:0000,332,10.8,341,0.0,17.1,28.0,7.9,4.3,11.6,-,18.0,-,-,-,1005.0,-,-,21.01,13.3
4764,20151211:0000,52,11.8,328,0.0,12.8,19.3,6.7,0.4,11.0,-,17.6,-,-,-,1008.1,-,-,21.15,12.8
4764,20151212:0000,335,18.0,464,0.0,15.8,26.0,8.0,4.1,12.8,-,17.6,-,-,-,997.5,-,-,19.88,12.5
4764,20151213:0000,322,18.7,396,13.2,11.4,16.7,5.6,-1.2,8.7,-,15.5,-,-,-,1002.1,-,-,17.89,14.1
4764,20151214:0000,353,9.3,249,0.0,13.7,22.6,1.6,-2.7,8.6,-,16.2,-,-,-,1008.6,-,-,26.00,15.2
4764,20151215:0000,182,12.9,250,0.0,14.3,25.5,7.2,1.9,9.8,-,18.0,-,-,-,1007.9,-,-,25.70,14.6
4764,20151216:0000,123,8.2,191,12.9,9.2,14.2,5.9,6.3,9.5,-,16.7,-,-,-,1009.1,-,-,16.75,15.8
4764,20151217:0000,171,9.4,201,4.3,9.5,14.8,5.3,0.9,9.2,-,16.1,-,-,-,1012.9,-,-,22.11,19.5
4764,20151218:0000,93,7.8,210,0.0,12.3,20.6,3.2,-0.2,9.9,-,16.8,-,-,-,1010.5,-,-,27.10,19.0
4764,20151219:0000,131,7.0,215,0.6,11.0,13.2,8.7,5.9,10.6,-,16.5,-,-,-,1014.8,-,-,10.67,18.4
4764,20151220:0000,58,9.5,271,0.0,13.2,19.5,7.9,4.1,12.4,-,16.3,-,-,-,1014.6,-,-,18.94,18.0
4764,20151221:0000,356,18.4,494,0.0,23.0,32.9,11.6,11.6,13.4,-,19.6,-,-,-,1008.1,-,-,32.40,17.2
4764,20151222:0000,347,13.6,355,4.2,11.7,20.6,7.2,2.9,11.7,-,17.5,-,-,-,1011.8,-,-,8.64,16.6
4764,20151223:0000,83,8.4,244,0.0,10.7,17.6,2.5,-1.4,10.0,-,16.5,-,-,-,1017.5,-,-,28.71,16.4
4764,20151224:0000,150,7.6,198,0.0,11.7,17.8,5.1,0.3,11.5,-,17.2,-,-,-,1015.2,-,-,20.66,16.1
4764,20151225:0000,144,9.0,252,0.0,15.2,21.9,9.2,5.3,12.5,-,18.8,-,-,-,1017.2,-,-,32.27,15.6
4764,20151226:0000,153,9.0,254,0.0,14.4,20.7,7.2,2.1,12.8,-,19.5,-,-,-,1023.1,-,-,33.54,15.0
4764,20151227:0000,39,12.2,423,0.0,15.0,22.7,8.9,6.0,13.2,-,19.9,-,-,-,1020.7,-,-,33.88,14.2
4764,20151228:0000,45,10.7,405,0.0,15.5,23.0,10.2,9.8,13.9,-,20.6,-,-,-,1014.0,-,-,34.45,13.5
4764,20151229:0000,139,9.4,221,0.0,13.3,20.0,6.7,0.6,10.9,-,20.9,-,-,-,1007.7,-,-,33.78,12.8
4764,20151230:0000,180,7.0,125,2.6,9.4,13.8,4.0,-1.2,10.9,-,17.8,-,-,-,1008.6,-,-,6.54,12.4
4764,20151231:0000,92,9.7,244,1.2,13.5,21.6,8.0,9.0,12.2,-,18.7,-,-,-,1020.1,-,-,30.35,12.5
4764,20160101:0000,134,8.2,211,0.0,15.3,22.5,7.2,2.7,14.5,-,20.2,-,-,-,1020.7,-,-,30.58,12.3
4764,20160102:0000,26,7.2,139,2.1,15.4,18.9,12.2,9.1,15.8,-,19.4,-,-,-,1012.4,-,-,8.75,12.1
4764,20160103:0000,222,12.4,273,8.3,11.4,16.3,6.1,6.7,12.8,-,17.4,-,-,-,1010.0,-,-,6.02,13.0
4764,20160104:0000,51,7.8,217,1.0,9.9,15.8,4.5,4.6,9.1,-,17.2,-,-,-,1023.0,-,-,28.50,16.3
4764,20160105:0000,126,7.7,227,0.0,11.2,18.3,3.3,-1.3,10.7,-,17.8,-,-,-,1023.9,-,-,25.86,15.8
4764,20160106:0000,58,10.8,307,0.0,14.8,22.5,7.0,0.9,12.4,-,18.9,-,-,-,1021.4,-,-,31.30,15.1
4764,20160107:0000,356,12.8,316,0.0,15.9,21.7,10.8,9.9,11.7,-,19.3,-,-,-,1013.1,-,-,20.74,14.5
4764,20160108:0000,346,13.3,316,1.2,14.9,23.8,8.3,5.2,12.4,-,19.3,-,-,-,991.4,-,-,19.90,14.0
4764,20160109:0000,337,13.0,374,0.0,13.1,17.9,7.5,5.8,11.6,-,18.1,-,-,-,998.5,-,-,24.34,13.6
4764,20160110:0000,148,12.4,305,0.0,12.5,17.2,8.9,5.2,9.2,-,17.0,-,-,-,1005.1,-,-,11.32,13.2
4764,20160111:0000,72,10.7,324,0.0,13.4,20.1,7.6,7.3,11.0,-,18.2,-,-,-,1015.7,-,-,32.21,12.8
4764,20160112:0000,139,9.1,247,0.0,17.2,26.2,7.2,4.1,13.7,-,20.4,-,-,-,1008.0,-,-,31.65,12.3
4764,20160113:0000,145,8.7,231,3.0,11.1,16.0,8.6,5.8,10.9,-,18.7,-,-,-,1017.2,-,-,11.10,11.9
4764,20160114:0000,336,11.5,333,0.0,13.9,22.1,4.2,-1.7,11.1,-,17.9,-,-,-,1015.8,-,-,29.68,11.8
4764,20160115:0000,328,23.3,448,3.9,15.9,24.4,9.3,7.9,10.0,-,17.5,-,-,-,1007.4,-,-,11.89,11.8
4764,20160116:0000,49,6.4,162,5.3,12.0,15.0,9.5,9.8,13.0,-,16.3,-,-,-,1015.9,-,-,6.91,14.9
4764,20160117:0000,155,6.4,190,13.1,13.2,16.3,9.2,10.5,14.6,-,16.9,-,-,-,1017.6,-,-,9.00,15.9
4764,20160118:0000,229,5.6,161,13.9,12.1,15.1,8.9,10.2,13.9,-,16.3,-,-,-,1017.4,-,-,8.20,21.3
4764,20160119:0000,217,8.4,219,11.1,13.4,16.4,11.4,12.4,15.0,-,17.0,-,-,-,1009.1,-,-,9.21,23.2
4764,20160120:0000,94,8.5,251,0.4,17.3,26.8,11.2,12.4,15.8,-,19.2,-,-,-,1009.0,-,-,28.58,23.1
4764,20160121:0000,340,8.8,280,0.0,20.3,27.9,15.4,14.1,12.9,-,20.5,-,-,-,1012.2,-,-,23.67,22.3
4764,20160122:0000,303,9.2,297,0.0,21.8,30.3,14.6,12.5,13.3,-,21.2,-,-,-,1010.7,-,-,29.74,21.4
4764,20160123:0000,339,9.8,330,0.2,21.5,28.0,17.2,15.4,13.0,-,21.0,-,-,-,1009.6,-,-,18.79,20.6
4764,20160124:0000,353,12.3,347,0.0,20.3,23.7,15.9,14.0,15.6,-,19.5,-,-,-,1007.6,-,-,6.70,20.1
4764,20160125:0000,347,14.0,313,0.0,19.5,23.7,15.0,14.5,15.2,-,18.4,-,-,-,1008.0,-,-,3.71,19.8
4764,20160126:0000,244,8.5,222,1.3,13.9,22.4,10.9,11.6,14.6,-,17.7,-,-,-,1014.2,-,-,6.09,19.7
4764,20160127:0000,186,6.5,229,16.7,11.4,13.6,8.9,9.1,13.2,-,16.9,-,-,-,1020.6,-,-,7.45,20.8
4764,20160128:0000,161,6.4,191,14.2,11.2,14.6,8.4,9.3,12.7,-,16.2,-,-,-,1017.4,-,-,12.65,25.3
4764,20160129:0000,148,8.1,215,0.0,12.6,17.7,9.0,8.7,12.7,-,17.9,-,-,-,1014.4,-,-,22.37,24.6
4764,20160130:0000,134,6.5,184,0.0,11.5,14.0,9.2,8.1,12.3,-,17.6,-,-,-,1020.3,-,-,11.43,24.2
4764,20160131:0000,136,7.6,190,0.0,14.2,21.7,6.8,1.9,13.7,-,18.3,-,-,-,1021.5,-,-,26.97,23.9
4764,20160201:0000,41,7.8,200,0.0,16.9,27.0,8.7,4.7,15.4,-,19.6,-,-,-,1017.1,-,-,30.55,23.3
